"C_HLEVEL"|"C_FULLNAME"|"C_NAME"|"C_SYNONYM_CD"|"C_VISUALATTRIBUTES"|"C_TOTALNUM"|"C_BASECODE"|"C_METADATAXML"|"C_FACTTABLECOLUMN"|"C_TABLENAME"|"C_COLUMNNAME"|"C_COLUMNDATATYPE"|"C_OPERATOR"|"C_DIMCODE"|"C_COMMENT"|"C_TOOLTIP"|"M_APPLIED_PATH"|"UPDATE_DATE"|"DOWNLOAD_DATE"|"IMPORT_DATE"|"SOURCESYSTEM_CD"|"VALUETYPE_CD"|"M_EXCLUSION_CD"|"C_PATH"|"C_SYMBOL"|"PCORI_BASECODE"
5|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\474 AMPUTATION FOR MUSCULOSKELETAL SYS AND CONN TISSUE DIS W MCC\"|"474 AMPUTATION FOR MUSCULOSKELETAL SYS AND CONN TISSUE DIS W MCC"|"N"|"LAE"||"MSDRG:474"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\474 AMPUTATION FOR MUSCULOSKELETAL SYS AND CONN TISSUE DIS W MCC\"|""|"\MS-DRG\Musculoskeletal System And Connective Tissue\474 AMPUTATION FOR MUSCULOSKELETAL SYS AND CONN TISSUE DIS W MCC\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\"|"474 AMPUTATION FOR MUSCULOSKELETAL SYS AND CONN T"|"474"
5|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\475 AMPUTATION FOR MUSCULOSKELETAL SYS AND CONN TISSUE DIS W CC\"|"475 AMPUTATION FOR MUSCULOSKELETAL SYS AND CONN TISSUE DIS W CC"|"N"|"LAE"||"MSDRG:475"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\475 AMPUTATION FOR MUSCULOSKELETAL SYS AND CONN TISSUE DIS W CC\"|""|"\MS-DRG\Musculoskeletal System And Connective Tissue\475 AMPUTATION FOR MUSCULOSKELETAL SYS AND CONN TISSUE DIS W CC\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\"|"475 AMPUTATION FOR MUSCULOSKELETAL SYS AND CONN T"|"475"
5|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\476 AMPUTATION FOR MUSCULOSKELETAL SYS AND CONN TISSUE DIS W/O CC/MCC\"|"476 AMPUTATION FOR MUSCULOSKELETAL SYS AND CONN TISSUE DIS W/O CC/MCC"|"N"|"LAE"||"MSDRG:476"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\476 AMPUTATION FOR MUSCULOSKELETAL SYS AND CONN TISSUE DIS W/O CC/MCC\"|""|"\MS-DRG\Musculoskeletal System And Connective Tissue\476 AMPUTATION FOR MUSCULOSKELETAL SYS AND CONN TISSUE DIS W/O CC/MCC\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\"|"476 AMPUTATION FOR MUSCULOSKELETAL SYS AND CONN T"|"476"
5|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\477 BIOPSIES OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE W MCC\"|"477 BIOPSIES OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE W MCC"|"N"|"LAE"||"MSDRG:477"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\477 BIOPSIES OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE W MCC\"|""|"\MS-DRG\Musculoskeletal System And Connective Tissue\477 BIOPSIES OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE W MCC\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\"|"477 BIOPSIES OF MUSCULOSKELETAL SYSTEM AND CONNEC"|"477"
5|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\478 BIOPSIES OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE W CC\"|"478 BIOPSIES OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE W CC"|"N"|"LAE"||"MSDRG:478"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\478 BIOPSIES OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE W CC\"|""|"\MS-DRG\Musculoskeletal System And Connective Tissue\478 BIOPSIES OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE W CC\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\"|"478 BIOPSIES OF MUSCULOSKELETAL SYSTEM AND CONNEC"|"478"
5|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\479 BIOPSIES OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE W/O CC/MCC\"|"479 BIOPSIES OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE W/O CC/MCC"|"N"|"LAE"||"MSDRG:479"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\479 BIOPSIES OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE W/O CC/MCC\"|""|"\MS-DRG\Musculoskeletal System And Connective Tissue\479 BIOPSIES OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE W/O CC/MCC\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\"|"479 BIOPSIES OF MUSCULOSKELETAL SYSTEM AND CONNEC"|"479"
5|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\480 HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC\"|"480 HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC"|"N"|"LAE"||"MSDRG:480"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\480 HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC\"|""|"\MS-DRG\Musculoskeletal System And Connective Tissue\480 HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\"|"480 HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT "|"480"
5|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\481 HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC\"|"481 HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC"|"N"|"LAE"||"MSDRG:481"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\481 HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC\"|""|"\MS-DRG\Musculoskeletal System And Connective Tissue\481 HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\"|"481 HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT "|"481"
5|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\482 HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC\"|"482 HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC"|"N"|"LAE"||"MSDRG:482"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\482 HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC\"|""|"\MS-DRG\Musculoskeletal System And Connective Tissue\482 HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\"|"482 HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT W"|"482"
5|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\483 MAJOR JOINT AND LIMB REATTACHMENT PROC OF UPPER EXTREMITY W CC/MCC\"|"483 MAJOR JOINT AND LIMB REATTACHMENT PROC OF UPPER EXTREMITY W CC/MCC"|"N"|"LAE"||"MSDRG:483"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\483 MAJOR JOINT AND LIMB REATTACHMENT PROC OF UPPER EXTREMITY W CC/MCC\"|""|"\MS-DRG\Musculoskeletal System And Connective Tissue\483 MAJOR JOINT AND LIMB REATTACHMENT PROC OF UPPER EXTREMITY W CC/MCC\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\"|"483 MAJOR JOINT AND LIMB REATTACHMENT PROC OF UPP"|"483"
5|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\536 FRACTURES OF HIP AND PELVIS W/O MCC\"|"536 FRACTURES OF HIP AND PELVIS W/O MCC"|"N"|"LAE"||"MSDRG:536"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\536 FRACTURES OF HIP AND PELVIS W/O MCC\"|""|"\MS-DRG\Musculoskeletal System And Connective Tissue\536 FRACTURES OF HIP AND PELVIS W/O MCC\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\"|"536 FRACTURES OF HIP AND PELVIS W/O MCC"|"536"
5|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\537 SPRAINS, STRAINS, AND DISLOCATIONS OF HIP, PELVIS AND THIGH W CC/MCC\"|"537 SPRAINS, STRAINS, AND DISLOCATIONS OF HIP, PELVIS AND THIGH W CC/MCC"|"N"|"LAE"||"MSDRG:537"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\537 SPRAINS, STRAINS, AND DISLOCATIONS OF HIP, PELVIS AND THIGH W CC/MCC\"|""|"\MS-DRG\Musculoskeletal System And Connective Tissue\537 SPRAINS, STRAINS, AND DISLOCATIONS OF HIP, PELVIS AND THIGH W CC/MCC\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\"|"537 SPRAINS, STRAINS, AND DISLOCATIONS OF HIP, PE"|"537"
5|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\538 SPRAINS, STRAINS, AND DISLOCATIONS OF HIP, PELVIS AND THIGH W/O CC/MCC\"|"538 SPRAINS, STRAINS, AND DISLOCATIONS OF HIP, PELVIS AND THIGH W/O CC/MCC"|"N"|"LAE"||"MSDRG:538"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\538 SPRAINS, STRAINS, AND DISLOCATIONS OF HIP, PELVIS AND THIGH W/O CC/MCC\"|""|"\MS-DRG\Musculoskeletal System And Connective Tissue\538 SPRAINS, STRAINS, AND DISLOCATIONS OF HIP, PELVIS AND THIGH W/O CC/MCC\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\"|"538 SPRAINS, STRAINS, AND DISLOCATIONS OF HIP, PE"|"538"
5|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\539 OSTEOMYELITIS W MCC\"|"539 OSTEOMYELITIS W MCC"|"N"|"LAE"||"MSDRG:539"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\539 OSTEOMYELITIS W MCC\"|""|"\MS-DRG\Musculoskeletal System And Connective Tissue\539 OSTEOMYELITIS W MCC\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\"|"539 OSTEOMYELITIS W MCC"|"539"
5|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\540 OSTEOMYELITIS W CC\"|"540 OSTEOMYELITIS W CC"|"N"|"LAE"||"MSDRG:540"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\540 OSTEOMYELITIS W CC\"|""|"\MS-DRG\Musculoskeletal System And Connective Tissue\540 OSTEOMYELITIS W CC\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\"|"540 OSTEOMYELITIS W CC"|"540"
5|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\541 OSTEOMYELITIS W/O CC/MCC\"|"541 OSTEOMYELITIS W/O CC/MCC"|"N"|"LAE"||"MSDRG:541"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\541 OSTEOMYELITIS W/O CC/MCC\"|""|"\MS-DRG\Musculoskeletal System And Connective Tissue\541 OSTEOMYELITIS W/O CC/MCC\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\"|"541 OSTEOMYELITIS W/O CC/MCC"|"541"
5|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\542 PATHOLOGICAL FRACTURES AND MUSCULOSKELET AND CONN TISS MALIG W MCC\"|"542 PATHOLOGICAL FRACTURES AND MUSCULOSKELET AND CONN TISS MALIG W MCC"|"N"|"LAE"||"MSDRG:542"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\542 PATHOLOGICAL FRACTURES AND MUSCULOSKELET AND CONN TISS MALIG W MCC\"|""|"\MS-DRG\Musculoskeletal System And Connective Tissue\542 PATHOLOGICAL FRACTURES AND MUSCULOSKELET AND CONN TISS MALIG W MCC\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\"|"542 PATHOLOGICAL FRACTURES AND MUSCULOSKELET AND "|"542"
5|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\543 PATHOLOGICAL FRACTURES AND MUSCULOSKELET AND CONN TISS MALIG W CC\"|"543 PATHOLOGICAL FRACTURES AND MUSCULOSKELET AND CONN TISS MALIG W CC"|"N"|"LAE"||"MSDRG:543"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\543 PATHOLOGICAL FRACTURES AND MUSCULOSKELET AND CONN TISS MALIG W CC\"|""|"\MS-DRG\Musculoskeletal System And Connective Tissue\543 PATHOLOGICAL FRACTURES AND MUSCULOSKELET AND CONN TISS MALIG W CC\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\"|"543 PATHOLOGICAL FRACTURES AND MUSCULOSKELET AND "|"543"
5|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\544 PATHOLOGICAL FRACTURES AND MUSCULOSKELET AND CONN TISS MALIG W/O CC/MCC\"|"544 PATHOLOGICAL FRACTURES AND MUSCULOSKELET AND CONN TISS MALIG W/O CC/MCC"|"N"|"LAE"||"MSDRG:544"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\544 PATHOLOGICAL FRACTURES AND MUSCULOSKELET AND CONN TISS MALIG W/O CC/MCC\"|""|"\MS-DRG\Musculoskeletal System And Connective Tissue\544 PATHOLOGICAL FRACTURES AND MUSCULOSKELET AND CONN TISS MALIG W/O CC/MCC\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\"|"544 PATHOLOGICAL FRACTURES AND MUSCULOSKELET AND "|"544"
5|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\545 CONNECTIVE TISSUE DISORDERS W MCC\"|"545 CONNECTIVE TISSUE DISORDERS W MCC"|"N"|"LAE"||"MSDRG:545"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\545 CONNECTIVE TISSUE DISORDERS W MCC\"|""|"\MS-DRG\Musculoskeletal System And Connective Tissue\545 CONNECTIVE TISSUE DISORDERS W MCC\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\"|"545 CONNECTIVE TISSUE DISORDERS W MCC"|"545"
5|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\546 CONNECTIVE TISSUE DISORDERS W CC\"|"546 CONNECTIVE TISSUE DISORDERS W CC"|"N"|"LAE"||"MSDRG:546"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\546 CONNECTIVE TISSUE DISORDERS W CC\"|""|"\MS-DRG\Musculoskeletal System And Connective Tissue\546 CONNECTIVE TISSUE DISORDERS W CC\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\"|"546 CONNECTIVE TISSUE DISORDERS W CC"|"546"
5|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\547 CONNECTIVE TISSUE DISORDERS W/O CC/MCC\"|"547 CONNECTIVE TISSUE DISORDERS W/O CC/MCC"|"N"|"LAE"||"MSDRG:547"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\547 CONNECTIVE TISSUE DISORDERS W/O CC/MCC\"|""|"\MS-DRG\Musculoskeletal System And Connective Tissue\547 CONNECTIVE TISSUE DISORDERS W/O CC/MCC\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\"|"547 CONNECTIVE TISSUE DISORDERS W/O CC/MCC"|"547"
5|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\548 SEPTIC ARTHRITIS W MCC\"|"548 SEPTIC ARTHRITIS W MCC"|"N"|"LAE"||"MSDRG:548"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\548 SEPTIC ARTHRITIS W MCC\"|""|"\MS-DRG\Musculoskeletal System And Connective Tissue\548 SEPTIC ARTHRITIS W MCC\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\"|"548 SEPTIC ARTHRITIS W MCC"|"548"
5|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\549 SEPTIC ARTHRITIS W CC\"|"549 SEPTIC ARTHRITIS W CC"|"N"|"LAE"||"MSDRG:549"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\549 SEPTIC ARTHRITIS W CC\"|""|"\MS-DRG\Musculoskeletal System And Connective Tissue\549 SEPTIC ARTHRITIS W CC\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\"|"549 SEPTIC ARTHRITIS W CC"|"549"
5|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\550 SEPTIC ARTHRITIS W/O CC/MCC\"|"550 SEPTIC ARTHRITIS W/O CC/MCC"|"N"|"LAE"||"MSDRG:550"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\550 SEPTIC ARTHRITIS W/O CC/MCC\"|""|"\MS-DRG\Musculoskeletal System And Connective Tissue\550 SEPTIC ARTHRITIS W/O CC/MCC\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\"|"550 SEPTIC ARTHRITIS W/O CC/MCC"|"550"
5|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\551 MEDICAL BACK PROBLEMS W MCC\"|"551 MEDICAL BACK PROBLEMS W MCC"|"N"|"LAE"||"MSDRG:551"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\551 MEDICAL BACK PROBLEMS W MCC\"|""|"\MS-DRG\Musculoskeletal System And Connective Tissue\551 MEDICAL BACK PROBLEMS W MCC\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\"|"551 MEDICAL BACK PROBLEMS W MCC"|"551"
5|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\552 MEDICAL BACK PROBLEMS W/O MCC\"|"552 MEDICAL BACK PROBLEMS W/O MCC"|"N"|"LAE"||"MSDRG:552"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\552 MEDICAL BACK PROBLEMS W/O MCC\"|""|"\MS-DRG\Musculoskeletal System And Connective Tissue\552 MEDICAL BACK PROBLEMS W/O MCC\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\"|"552 MEDICAL BACK PROBLEMS W/O MCC"|"552"
5|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\553 BONE DISEASES AND ARTHROPATHIES W MCC\"|"553 BONE DISEASES AND ARTHROPATHIES W MCC"|"N"|"LAE"||"MSDRG:553"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\553 BONE DISEASES AND ARTHROPATHIES W MCC\"|""|"\MS-DRG\Musculoskeletal System And Connective Tissue\553 BONE DISEASES AND ARTHROPATHIES W MCC\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\"|"553 BONE DISEASES AND ARTHROPATHIES W MCC"|"553"
5|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\554 BONE DISEASES AND ARTHROPATHIES W/O MCC\"|"554 BONE DISEASES AND ARTHROPATHIES W/O MCC"|"N"|"LAE"||"MSDRG:554"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\554 BONE DISEASES AND ARTHROPATHIES W/O MCC\"|""|"\MS-DRG\Musculoskeletal System And Connective Tissue\554 BONE DISEASES AND ARTHROPATHIES W/O MCC\"|"@"|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|2011/09/21 08:26:42 AM|"MSDRG 2011"|||"\PCORI\ENCOUNTER\DRG\02\Musculoskeletal System And Connective Tissue\"|"554 BONE DISEASES AND ARTHROPATHIES W/O MCC"|"554"
