"C_HLEVEL"|"C_FULLNAME"|"C_NAME"|"C_SYNONYM_CD"|"C_VISUALATTRIBUTES"|"C_TOTALNUM"|"C_BASECODE"|"C_METADATAXML"|"C_FACTTABLECOLUMN"|"C_TABLENAME"|"C_COLUMNNAME"|"C_COLUMNDATATYPE"|"C_OPERATOR"|"C_DIMCODE"|"C_COMMENT"|"C_TOOLTIP"|"M_APPLIED_PATH"|"UPDATE_DATE"|"DOWNLOAD_DATE"|"IMPORT_DATE"|"SOURCESYSTEM_CD"|"VALUETYPE_CD"|"M_EXCLUSION_CD"|"C_PATH"|"C_SYMBOL"|"PCORI_BASECODE"
4|"\PCORI\ENCOUNTER\Age at visit\0-9 years old\5 years old\"|"Visit at age 5 years old"|"N"|"LAE"||"DEM|AGE:5"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 5)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 6)-1)"||"Encounter \ Age at visit \ 0-9 years old \ 5 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\0-9 years old\"|"5 years old"|"5"
4|"\PCORI\ENCOUNTER\Age at visit\0-9 years old\6 years old\"|"Visit at age 6 years old"|"N"|"LAE"||"DEM|AGE:6"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 6)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 7)-1)"||"Encounter \ Age at visit \ 0-9 years old \ 6 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\0-9 years old\"|"6 years old"|"6"
4|"\PCORI\ENCOUNTER\Age at visit\0-9 years old\7 years old\"|"Visit at age 7 years old"|"N"|"LAE"||"DEM|AGE:7"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 7)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 8)-1)"||"Encounter \ Age at visit \ 0-9 years old \ 7 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\0-9 years old\"|"7 years old"|"7"
4|"\PCORI\ENCOUNTER\Age at visit\0-9 years old\8 years old\"|"Visit at age 8 years old"|"N"|"LAE"||"DEM|AGE:8"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 8)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 9)-1)"||"Encounter \ Age at visit \ 0-9 years old \ 8 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\0-9 years old\"|"8 years old"|"8"
4|"\PCORI\ENCOUNTER\Age at visit\0-9 years old\9 years old\"|"Visit at age 9 years old"|"N"|"LAE"||"DEM|AGE:9"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 9)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 10)-1)"||"Encounter \ Age at visit \ 0-9 years old \ 9 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\0-9 years old\"|"9 years old"|"9"
3|"\PCORI\ENCOUNTER\Age at visit\10-17 years old\"|" Visit at ages 10-17 years old"|"N"|"FAE"||||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 10)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 18)-1)"||"Encounter \ Age at visit \ 10-17 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\"|"10-17 years old"|
4|"\PCORI\ENCOUNTER\Age at visit\10-17 years old\10 years old\"|"Visit at age 10 years old"|"N"|"LAE"||"DEM|AGE:10"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 10)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 11)-1)"||"Encounter \ Age at visit \ 10-17 years old \ 10 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\10-17 years old\"|"10 years old"|"10"
4|"\PCORI\ENCOUNTER\Age at visit\10-17 years old\11 years old\"|"Visit at age 11 years old"|"N"|"LAE"||"DEM|AGE:11"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 11)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 12)-1)"||"Encounter \ Age at visit \ 10-17 years old \ 11 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\10-17 years old\"|"11 years old"|"11"
4|"\PCORI\ENCOUNTER\Age at visit\10-17 years old\12 years old\"|"Visit at age 12 years old"|"N"|"LAE"||"DEM|AGE:12"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 12)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 13)-1)"||"Encounter \ Age at visit \ 10-17 years old \ 12 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\10-17 years old\"|"12 years old"|"12"
4|"\PCORI\ENCOUNTER\Age at visit\10-17 years old\13 years old\"|"Visit at age 13 years old"|"N"|"LAE"||"DEM|AGE:13"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 13)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 14)-1)"||"Encounter \ Age at visit \ 10-17 years old \ 13 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\10-17 years old\"|"13 years old"|"13"
4|"\PCORI\ENCOUNTER\Age at visit\10-17 years old\14 years old\"|"Visit at age 14 years old"|"N"|"LAE"||"DEM|AGE:14"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 14)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 15)-1)"||"Encounter \ Age at visit \ 10-17 years old \ 14 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\10-17 years old\"|"14 years old"|"14"
4|"\PCORI\ENCOUNTER\Age at visit\10-17 years old\15 years old\"|"Visit at age 15 years old"|"N"|"LAE"||"DEM|AGE:15"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 15)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 16)-1)"||"Encounter \ Age at visit \ 10-17 years old \ 15 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\10-17 years old\"|"15 years old"|"15"
4|"\PCORI\ENCOUNTER\Age at visit\10-17 years old\16 years old\"|"Visit at age 16 years old"|"N"|"LAE"||"DEM|AGE:16"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 16)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 17)-1)"||"Encounter \ Age at visit \ 10-17 years old \ 16 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\10-17 years old\"|"16 years old"|"16"
4|"\PCORI\ENCOUNTER\Age at visit\10-17 years old\17 years old\"|"Visit at age 17 years old"|"N"|"LAE"||"DEM|AGE:17"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 17)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 18)-1)"||"Encounter \ Age at visit \ 10-17 years old \ 17 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\10-17 years old\"|"17 years old"|"17"
3|"\PCORI\ENCOUNTER\Age at visit\18-34 years old\"|" Visit at ages 18-34 years old"|"N"|"FAE"||||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 18)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 35)-1)"||"Encounter \ Age at visit \ 18-34 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\"|"18-34 years old"|
4|"\PCORI\ENCOUNTER\Age at visit\18-34 years old\18 years old\"|"Visit at age 18 years old"|"N"|"LAE"||"DEM|AGE:18"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 18)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 19)-1)"||"Encounter \ Age at visit \ 18-34 years old \ 18 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\18-34 years old\"|"18 years old"|"18"
