"C_HLEVEL"|"C_FULLNAME"|"C_NAME"|"C_SYNONYM_CD"|"C_VISUALATTRIBUTES"|"C_TOTALNUM"|"C_BASECODE"|"C_METADATAXML"|"C_FACTTABLECOLUMN"|"C_TABLENAME"|"C_COLUMNNAME"|"C_COLUMNDATATYPE"|"C_OPERATOR"|"C_DIMCODE"|"C_COMMENT"|"C_TOOLTIP"|"M_APPLIED_PATH"|"UPDATE_DATE"|"DOWNLOAD_DATE"|"IMPORT_DATE"|"SOURCESYSTEM_CD"|"VALUETYPE_CD"|"M_EXCLUSION_CD"|"C_PATH"|"C_SYMBOL"|"PCORI_SPECIMEN_SOURCE"|"PCORI_BASECODE"|"OMOP_SOURCECODE"
8|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751001000004107\40082791000004105\38661001000004104\26171001000004104\"|"Glucose (Mass/volume) in Serum or Plasma --2 hours post dose glucose (observable entity)"|"N"|"LA "|||"<ValueMetadata><Version>4.0</Version><CreationDateTime>20140202</CreationDateTime><TestID>LOINC:20436-2</TestID><TestName>Glucose 2h p Glc SerPl-mCnc</TestName><DataType>PosFloat</DataType><Flagstouse>LH</Flagstouse><Oktousevalues>Y</Oktousevalues><UnitValues><NormalUnits>mg/dL</NormalUnits></UnitValues><LowofLowValue>0</LowofLowValue><HighofHighValue>550</HighofHighValue><LowofToxicValue></LowofToxicValue> <HighofToxicValue></HighofToxicValue></ValueMetadata>"|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751001000004107\40082791000004105\38661001000004104\26171001000004104\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Whole blood clinical chemistry observable (observable entity), Interferon gamma (Mass/volume) in Serum or Plasma (observable entity), Glucose (Mass/volume) in Serum or Plasma (observable entity), Glucose (Mass/volume) in Serum or Plasma --2 hours post dose glucose (observable entity)"|"@"||||"NELexicon 20180329"|||||||
8|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751001000004107\40082791000004105\38661001000004104\14061001000004107\"|"Glucose (Mass/volume) in Serum or Plasma --3 hours post 100 g glucose PO (observable entity)"|"N"|"LA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751001000004107\40082791000004105\38661001000004104\14061001000004107\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Whole blood clinical chemistry observable (observable entity), Interferon gamma (Mass/volume) in Serum or Plasma (observable entity), Glucose (Mass/volume) in Serum or Plasma (observable entity), Glucose (Mass/volume) in Serum or Plasma --3 hours post 100 g glucose PO (observable entity)"|"@"||||"NELexicon 20180329"|||||||
8|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751001000004107\40082791000004105\38661001000004104\12781001000004102\"|"Glucose (Mass/volume) in Serum or Plasma --1 hour post 50 g glucose PO (observable entity)"|"N"|"LA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751001000004107\40082791000004105\38661001000004104\12781001000004102\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Whole blood clinical chemistry observable (observable entity), Interferon gamma (Mass/volume) in Serum or Plasma (observable entity), Glucose (Mass/volume) in Serum or Plasma (observable entity), Glucose (Mass/volume) in Serum or Plasma --1 hour post 50 g glucose PO (observable entity)"|"@"||||"NELexicon 20180329"|||||||
8|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751001000004107\40082791000004105\34711001000004106\34401001000004100\"|"Estriol (E3) (Mass/volume) in Serum or Plasma (observable entity)"|"N"|"FA "|||"<ValueMetadata><Version>4.0</Version><CreationDateTime>20140202</CreationDateTime><TestID>LOINC:2251-7</TestID><TestName>Estriol SerPl-mCnc</TestName><DataType>PosFloat</DataType><Flagstouse>LH</Flagstouse><Oktousevalues>Y</Oktousevalues><UnitValues><NormalUnits>ng/dL</NormalUnits></UnitValues><LowofLowValue>0</LowofLowValue><HighofHighValue>2</HighofHighValue><LowofToxicValue></LowofToxicValue> <HighofToxicValue></HighofToxicValue></ValueMetadata>"|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751001000004107\40082791000004105\34711001000004106\34401001000004100\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Whole blood clinical chemistry observable (observable entity), Interferon gamma (Mass/volume) in Serum or Plasma (observable entity), Estrogen (Mass/volume) in Serum or Plasma (observable entity), Estriol (E3) (Mass/volume) in Serum or Plasma (observable entity)"|"@"||||"NELexicon 20180329"|||||||
8|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751001000004107\40082791000004105\30531001000004104\30511001000004105\"|"Dehydroepiandrosterone sulfate (DHEA-S) (Mass/volume) in Serum or Plasma (observable entity)"|"N"|"FA "|||"<ValueMetadata><Version>4.0</Version><CreationDateTime>20140202</CreationDateTime><TestID>LOINC:2191-5</TestID><TestName>DHEA-S SerPl-mCnc</TestName><DataType>PosFloat</DataType><Flagstouse>LH</Flagstouse><Oktousevalues>Y</Oktousevalues><UnitValues><NormalUnits>mcg/dL</NormalUnits></UnitValues><LowofLowValue>0</LowofLowValue><HighofHighValue>1600</HighofHighValue><LowofToxicValue></LowofToxicValue> <HighofToxicValue></HighofToxicValue></ValueMetadata>"|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751001000004107\40082791000004105\30531001000004104\30511001000004105\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Whole blood clinical chemistry observable (observable entity), Interferon gamma (Mass/volume) in Serum or Plasma (observable entity), Dehydroepiandrosterone (DHEA) (Mass/volume) in Serum or Plasma (observable entity), Dehydroepiandrosterone sulfate (DHEA-S) (Mass/volume) in Serum or Plasma (observable entity)"|"@"||||"NELexicon 20180329"|||||||
8|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751001000004107\40082791000004105\29621001000004107\29661001000004103\"|"Cortisol Free (Mass/volume) in Serum or Plasma (observable entity)"|"N"|"FA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751001000004107\40082791000004105\29621001000004107\29661001000004103\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Whole blood clinical chemistry observable (observable entity), Interferon gamma (Mass/volume) in Serum or Plasma (observable entity), Cortisol (Mass/volume) in Serum or Plasma (observable entity), Cortisol Free (Mass/volume) in Serum or Plasma (observable entity)"|"@"||||"NELexicon 20180329"|||||||
8|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911750991000004106\911750251000004105\66961001000004102\27031001000004109\"|"Glutamate (Moles/volume) in Serum or Plasma (observable entity)"|"N"|"LA "|||"<ValueMetadata><Version>4.0</Version><CreationDateTime>20140202</CreationDateTime><TestID>LOINC:20642-5</TestID><TestName>Glutamate SerPl-sCnc</TestName><DataType>PosFloat</DataType><Flagstouse>LH</Flagstouse><Oktousevalues>Y</Oktousevalues><UnitValues><NormalUnits>mcmol/dL</NormalUnits></UnitValues><LowofLowValue>0</LowofLowValue><HighofHighValue>540</HighofHighValue><LowofToxicValue></LowofToxicValue> <HighofToxicValue></HighofToxicValue></ValueMetadata>"|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911750991000004106\911750251000004105\66961001000004102\27031001000004109\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Miscellaneous fluid chemistry observable (observable entity), Body fluid clinical chemistry observable (observable entity), Glutamate (Moles/volume) in Body fluid (observable entity), Glutamate (Moles/volume) in Serum or Plasma (observable entity)"|"@"||||"NELexicon 20180329"|||||||
8|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911750991000004106\911750251000004105\911750931000004107\3611001000004104\"|"Angiotensin converting enzyme (Enzymatic activity/volume) in Cerebral spinal fluid (observable entity)"|"N"|"LA "|||"<ValueMetadata><Version>4.0</Version><CreationDateTime>20140202</CreationDateTime><TestID>LOINC:12480-0</TestID><TestName>ACE CSF-cCnc</TestName><DataType>PosFloat</DataType><Flagstouse>LH</Flagstouse><Oktousevalues>Y</Oktousevalues><UnitValues><NormalUnits>U/L</NormalUnits></UnitValues><LowofLowValue>0</LowofLowValue><HighofHighValue>10</HighofHighValue><LowofToxicValue></LowofToxicValue> <HighofToxicValue></HighofToxicValue></ValueMetadata>"|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911750991000004106\911750251000004105\911750931000004107\3611001000004104\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Miscellaneous fluid chemistry observable (observable entity), Body fluid clinical chemistry observable (observable entity), Spinal fluid chemistry clinical observable (observable entity), Angiotensin converting enzyme (Enzymatic activity/volume) in Cerebral spinal fluid (observable entity)"|"@"||||"NELexicon 20180329"|||||||
8|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911750991000004106\911750251000004105\82601001000004103\23671001000004106\"|"Choriogonadotropin (Units/volume) in Serum or Plasma (observable entity)"|"N"|"FA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911750991000004106\911750251000004105\82601001000004103\23671001000004106\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Miscellaneous fluid chemistry observable (observable entity), Body fluid clinical chemistry observable (observable entity), Choriogonadotropin (Units/volume) in Body fluid (observable entity), Choriogonadotropin (Units/volume) in Serum or Plasma (observable entity)"|"@"||||"NELexicon 20180329"|||||||
8|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911750991000004106\911750251000004105\75141001000004105\10711001000004106\"|"Bile acid (Moles/volume) in Serum (observable entity)"|"N"|"FA "|||"<ValueMetadata><Version>4.0</Version><CreationDateTime>20140202</CreationDateTime><TestID>LOINC:14628-2</TestID><TestName>Bile Ac Ser-sCnc</TestName><DataType>PosFloat</DataType><Flagstouse>LH</Flagstouse><Oktousevalues>Y</Oktousevalues><UnitValues><NormalUnits>umol/L</NormalUnits></UnitValues><LowofLowValue>0</LowofLowValue><HighofHighValue>200</HighofHighValue><LowofToxicValue></LowofToxicValue> <HighofToxicValue></HighofToxicValue></ValueMetadata>"|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911750991000004106\911750251000004105\75141001000004105\10711001000004106\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Miscellaneous fluid chemistry observable (observable entity), Body fluid clinical chemistry observable (observable entity), Organic acids (Moles/volume) in Serum or Plasma (observable entity), Bile acid (Moles/volume) in Serum (observable entity)"|"@"||||"NELexicon 20180329"|||||||
8|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911750991000004106\911750251000004105\66931001000004109\66351001000004101\"|"Threonine (Moles/volume) in Body fluid (observable entity)"|"N"|"FA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911750991000004106\911750251000004105\66931001000004109\66351001000004101\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Miscellaneous fluid chemistry observable (observable entity), Body fluid clinical chemistry observable (observable entity), Amino acids (Moles/volume) in Body fluid (observable entity), Threonine (Moles/volume) in Body fluid (observable entity)"|"@"||||"NELexicon 20180329"|||||||
8|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911750991000004106\911750251000004105\66931001000004109\66101001000004104\"|"Arginine (Moles/volume) in Body fluid (observable entity)"|"N"|"FA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911750991000004106\911750251000004105\66931001000004109\66101001000004104\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Miscellaneous fluid chemistry observable (observable entity), Body fluid clinical chemistry observable (observable entity), Amino acids (Moles/volume) in Body fluid (observable entity), Arginine (Moles/volume) in Body fluid (observable entity)"|"@"||||"NELexicon 20180329"|||||||
8|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911750991000004106\911750251000004105\66931001000004109\66341001000004103\"|"Taurine (Moles/volume) in Body fluid (observable entity)"|"N"|"FA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911750991000004106\911750251000004105\66931001000004109\66341001000004103\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Miscellaneous fluid chemistry observable (observable entity), Body fluid clinical chemistry observable (observable entity), Amino acids (Moles/volume) in Body fluid (observable entity), Taurine (Moles/volume) in Body fluid (observable entity)"|"@"||||"NELexicon 20180329"|||||||
8|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911750991000004106\911750251000004105\66931001000004109\66301001000004105\"|"Phenylalanine (Moles/volume) in Body fluid (observable entity)"|"N"|"FA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911750991000004106\911750251000004105\66931001000004109\66301001000004105\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Miscellaneous fluid chemistry observable (observable entity), Body fluid clinical chemistry observable (observable entity), Amino acids (Moles/volume) in Body fluid (observable entity), Phenylalanine (Moles/volume) in Body fluid (observable entity)"|"@"||||"NELexicon 20180329"|||||||
8|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911750991000004106\911750251000004105\66931001000004109\66261001000004103\"|"Lysine (Moles/volume) in Body fluid (observable entity)"|"N"|"FA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911750991000004106\911750251000004105\66931001000004109\66261001000004103\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Miscellaneous fluid chemistry observable (observable entity), Body fluid clinical chemistry observable (observable entity), Amino acids (Moles/volume) in Body fluid (observable entity), Lysine (Moles/volume) in Body fluid (observable entity)"|"@"||||"NELexicon 20180329"|||||||
8|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911750991000004106\911750251000004105\66931001000004109\66251001000004106\"|"Leucine (Moles/volume) in Body fluid (observable entity)"|"N"|"FA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911750991000004106\911750251000004105\66931001000004109\66251001000004106\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Miscellaneous fluid chemistry observable (observable entity), Body fluid clinical chemistry observable (observable entity), Amino acids (Moles/volume) in Body fluid (observable entity), Leucine (Moles/volume) in Body fluid (observable entity)"|"@"||||"NELexicon 20180329"|||||||
8|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911750991000004106\911750251000004105\66931001000004109\2781001000004103\"|"Amino acids (Moles/volume) in Serum or Plasma (observable entity)"|"N"|"FA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911750991000004106\911750251000004105\66931001000004109\2781001000004103\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Miscellaneous fluid chemistry observable (observable entity), Body fluid clinical chemistry observable (observable entity), Amino acids (Moles/volume) in Body fluid (observable entity), Amino acids (Moles/volume) in Serum or Plasma (observable entity)"|"@"||||"NELexicon 20180329"|||||||
8|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911750991000004106\911750251000004105\66931001000004109\107781001000004105\"|"Carnitine (Moles/volume) in Body fluid (observable entity)"|"N"|"FA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911750991000004106\911750251000004105\66931001000004109\107781001000004105\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Miscellaneous fluid chemistry observable (observable entity), Body fluid clinical chemistry observable (observable entity), Amino acids (Moles/volume) in Body fluid (observable entity), Carnitine (Moles/volume) in Body fluid (observable entity)"|"@"||||"NELexicon 20180329"|||||||
8|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911750991000004106\911750251000004105\66141001000004106\26991001000004105\"|"Aspartate (Moles/volume) in Serum or Plasma (observable entity)"|"N"|"LA "|||"<ValueMetadata><Version>4.0</Version><CreationDateTime>20140202</CreationDateTime><TestID>LOINC:20639-1</TestID><TestName>Aspartate SerPl-sCnc</TestName><DataType>PosFloat</DataType><Flagstouse>LH</Flagstouse><Oktousevalues>Y</Oktousevalues><UnitValues><NormalUnits>mcmol/dL</NormalUnits></UnitValues><LowofLowValue>0</LowofLowValue><HighofHighValue>290</HighofHighValue><LowofToxicValue></LowofToxicValue> <HighofToxicValue></HighofToxicValue></ValueMetadata>"|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911750991000004106\911750251000004105\66141001000004106\26991001000004105\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Miscellaneous fluid chemistry observable (observable entity), Body fluid clinical chemistry observable (observable entity), Aspartate (Moles/volume) in Body fluid (observable entity), Aspartate (Moles/volume) in Serum or Plasma (observable entity)"|"@"||||"NELexicon 20180329"|||||||
8|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911750991000004106\911750251000004105\55451001000004109\55461001000004101\"|"Sodium (Moles/volume) in Serum or Plasma (observable entity)"|"N"|"FA "|||"<ValueMetadata><Version>4.0</Version><CreationDateTime>20140202</CreationDateTime><TestID>LOINC:2951-2</TestID><TestName>Sodium SerPl-sCnc</TestName><DataType>PosFloat</DataType><Flagstouse>LH</Flagstouse><Oktousevalues>Y</Oktousevalues><UnitValues><NormalUnits>mmol/L</NormalUnits></UnitValues><LowofLowValue>0</LowofLowValue><HighofHighValue>180</HighofHighValue><LowofToxicValue></LowofToxicValue> <HighofToxicValue></HighofToxicValue></ValueMetadata>"|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911750991000004106\911750251000004105\55451001000004109\55461001000004101\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Miscellaneous fluid chemistry observable (observable entity), Body fluid clinical chemistry observable (observable entity), Sodium (Moles/volume) in Body fluid (observable entity), Sodium (Moles/volume) in Serum or Plasma (observable entity)"|"@"||||"NELexicon 20180329"|||||||
8|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911750991000004106\911750251000004105\54351001000004109\121621001000004108\"|"Cancer Ag 15-3 (Units/volume) in Serum or Plasma (observable entity)"|"N"|"LA "|||"<ValueMetadata><Version>4.0</Version><CreationDateTime>20140202</CreationDateTime><TestID>LOINC:6875-9</TestID><TestName>Cancer Ag15-3 SerPl-aCnc</TestName><DataType>PosFloat</DataType><Flagstouse>LH</Flagstouse><Oktousevalues>Y</Oktousevalues><UnitValues><NormalUnits>U/mL</NormalUnits></UnitValues><LowofLowValue>0</LowofLowValue><HighofHighValue>52000</HighofHighValue><LowofToxicValue></LowofToxicValue> <HighofToxicValue></HighofToxicValue></ValueMetadata>"|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911750991000004106\911750251000004105\54351001000004109\121621001000004108\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Miscellaneous fluid chemistry observable (observable entity), Body fluid clinical chemistry observable (observable entity), Cancer Ag 15-3 (Units/volume) in Body fluid (observable entity), Cancer Ag 15-3 (Units/volume) in Serum or Plasma (observable entity)"|"@"||||"NELexicon 20180329"|||||||
8|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751321000004103\66931001000004109\2781001000004103\47671001000004102\"|"Cystathionine (Moles/volume) in Serum or Plasma (observable entity)"|"N"|"LA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751321000004103\66931001000004109\2781001000004103\47671001000004102\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Amino acid measurement (observable entity), Amino acids (Moles/volume) in Body fluid (observable entity), Amino acids (Moles/volume) in Serum or Plasma (observable entity), Cystathionine (Moles/volume) in Serum or Plasma (observable entity)"|"@"||||"NELexicon 20180329"|||||||
8|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751321000004103\66931001000004109\66261001000004103\27121001000004101\"|"Lysine (Moles/volume) in Serum or Plasma (observable entity)"|"N"|"FA "|||"<ValueMetadata><Version>4.0</Version><CreationDateTime>20140202</CreationDateTime><TestID>LOINC:20650-8</TestID><TestName>Lysine SerPl-sCnc</TestName><DataType>PosFloat</DataType><Flagstouse>LH</Flagstouse><Oktousevalues>Y</Oktousevalues><UnitValues><NormalUnits>mcmol/dL</NormalUnits></UnitValues><LowofLowValue>0</LowofLowValue><HighofHighValue>3110</HighofHighValue><LowofToxicValue></LowofToxicValue> <HighofToxicValue></HighofToxicValue></ValueMetadata>"|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751321000004103\66931001000004109\66261001000004103\27121001000004101\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Amino acid measurement (observable entity), Amino acids (Moles/volume) in Body fluid (observable entity), Lysine (Moles/volume) in Body fluid (observable entity), Lysine (Moles/volume) in Serum or Plasma (observable entity)"|"@"||||"NELexicon 20180329"|||||||
8|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751321000004103\66931001000004109\66221001000004107\92521001000004101\"|"3-Methylhistidine (Moles/volume) in Body fluid (observable entity)"|"N"|"FA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751321000004103\66931001000004109\66221001000004107\92521001000004101\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Amino acid measurement (observable entity), Amino acids (Moles/volume) in Body fluid (observable entity), Histidine (Moles/volume) in Body fluid (observable entity), 3-Methylhistidine (Moles/volume) in Body fluid (observable entity)"|"@"||||"NELexicon 20180329"|||||||
8|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751321000004103\66931001000004109\66161001000004100\27011001000004103\"|"Citrulline (Moles/volume) in Serum or Plasma (observable entity)"|"N"|"FA "|||"<ValueMetadata><Version>4.0</Version><CreationDateTime>20140202</CreationDateTime><TestID>LOINC:20640-9</TestID><TestName>Citrulline SerPl-sCnc</TestName><DataType>PosFloat</DataType><Flagstouse>LH</Flagstouse><Oktousevalues>Y</Oktousevalues><UnitValues><NormalUnits>mcmol/dL</NormalUnits></UnitValues><LowofLowValue>0</LowofLowValue><HighofHighValue>2350</HighofHighValue><LowofToxicValue></LowofToxicValue> <HighofToxicValue></HighofToxicValue></ValueMetadata>"|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751321000004103\66931001000004109\66161001000004100\27011001000004103\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Amino acid measurement (observable entity), Amino acids (Moles/volume) in Body fluid (observable entity), Citrulline (Moles/volume) in Body fluid (observable entity), Citrulline (Moles/volume) in Serum or Plasma (observable entity)"|"@"||||"NELexicon 20180329"|||||||
8|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751321000004103\66931001000004109\66081001000004105\103531001000004109\"|"Beta alanine (Moles/volume) in Body fluid (observable entity)"|"N"|"FA "||||"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751321000004103\66931001000004109\66081001000004105\103531001000004109\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Amino acid measurement (observable entity), Amino acids (Moles/volume) in Body fluid (observable entity), Alanine (Moles/volume) in Body fluid (observable entity), Beta alanine (Moles/volume) in Body fluid (observable entity)"|"@"||||"NELexicon 20180329"|||||||
8|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751321000004103\66931001000004109\2781001000004103\27221001000004103\"|"Tyrosine (Moles/volume) in Serum or Plasma (observable entity)"|"N"|"LA "|||"<ValueMetadata><Version>4.0</Version><CreationDateTime>20140202</CreationDateTime><TestID>LOINC:20660-7</TestID><TestName>Tyrosine SerPl-sCnc</TestName><DataType>PosFloat</DataType><Flagstouse>LH</Flagstouse><Oktousevalues>Y</Oktousevalues><UnitValues><NormalUnits>mcmol/dL</NormalUnits></UnitValues><LowofLowValue>0</LowofLowValue><HighofHighValue>1300</HighofHighValue><LowofToxicValue></LowofToxicValue> <HighofToxicValue></HighofToxicValue></ValueMetadata>"|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_LOINC\Clinical_Laboratory\6200001000004101\911751321000004103\66931001000004109\2781001000004103\27221001000004103\"||" Clinical laboratory observable (observable entity), Clinical chemistry observable (observable entity), Amino acid measurement (observable entity), Amino acids (Moles/volume) in Body fluid (observable entity), Amino acids (Moles/volume) in Serum or Plasma (observable entity), Tyrosine (Moles/volume) in Serum or Plasma (observable entity)"|"@"||||"NELexicon 20180329"|||||||
