"C_HLEVEL"|"C_FULLNAME"|"C_NAME"|"C_SYNONYM_CD"|"C_VISUALATTRIBUTES"|"C_TOTALNUM"|"C_BASECODE"|"C_METADATAXML"|"C_FACTTABLECOLUMN"|"C_TABLENAME"|"C_COLUMNNAME"|"C_COLUMNDATATYPE"|"C_OPERATOR"|"C_DIMCODE"|"C_COMMENT"|"C_TOOLTIP"|"M_APPLIED_PATH"|"UPDATE_DATE"|"DOWNLOAD_DATE"|"IMPORT_DATE"|"SOURCESYSTEM_CD"|"VALUETYPE_CD"|"M_EXCLUSION_CD"|"C_PATH"|"C_SYMBOL"|"PCORI_SPECIMEN_SOURCE"|"PCORI_BASECODE"
5|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31756-7\LP30786-5\LP47720-5\"|"Neutrophils"|"N"|"FAE"|123|"LOINC:LP47720-5"|"<?xml version=""1.0""?><ValueMetadata><Version>3.02</Version><CreationDateTime>11/18/2005 14:56:48</CreationDateTime><TestID>NEUTMAN</TestID><TestName>Neutrophils MAN</TestName><DataType>PosInteger</DataType><CodeType>GRP</CodeType><Loinc>23761-0</Loinc><Flagstouse></Flagstouse><Oktousevalues>Y</Oktousevalues><MaxStringLength></MaxStringLength><LowofLowValue></LowofLowValue><HighofLowValue></HighofLowValue><LowofHighValue></LowofHighValue><HighofHighValue></HighofHighValue><LowofToxicValue></LowofToxicValue><HighofToxicValue></HighofToxicValue><EnumValues></EnumValues><CommentsDeterminingExclusion><Com></Com></CommentsDeterminingExclusion><UnitValues><NormalUnits>%</NormalUnits><EqualUnits></EqualUnits><ExcludingUnits>No Units</ExcludingUnits><ConvertingUnits><Units></Units><MultiplyingFactor></MultiplyingFactor></ConvertingUnits></UnitValues><Analysis><Enums /><Counts /><New /></Analysis></ValueMetadata>"|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31756-7\LP30786-5\LP47720-5\"|""|"Labs \ LOINC \ Hematology/Coagulation \ Hematology \ Neutrophils \ "|"@"|2015/05/27 05:32:53 PM|2015/05/27 05:35:29 PM|2015/05/27 05:35:29 PM|"SHRINE"|||"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31756-7\LP30786-5\"|"LP47720-5"||"LP47720-5"
5|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31756-7\LP30786-5\LP48336-9\"|"Basophils"|"N"|"FAE"|127|"LOINC:LP48336-9"|"<?xml version=""1.0""?><ValueMetadata><Version>3.02</Version><CreationDateTime>11/18/2005 14:53:24</CreationDateTime><TestID>ABASO</TestID><TestName>Abs Basos Manual</TestName><DataType>PosFloat</DataType><CodeType>GRP</CodeType><Loinc>705-4</Loinc><Flagstouse>HL</Flagstouse><Oktousevalues>Y</Oktousevalues><MaxStringLength></MaxStringLength><LowofLowValue>0</LowofLowValue><HighofLowValue>0</HighofLowValue><LowofHighValue>0.3</LowofHighValue><HighofHighValue>0.3</HighofHighValue><LowofToxicValue></LowofToxicValue><HighofToxicValue></HighofToxicValue><EnumValues></EnumValues><CommentsDeterminingExclusion><Com></Com></CommentsDeterminingExclusion><UnitValues><NormalUnits>k/mm3</NormalUnits><EqualUnits>k/cumm</EqualUnits><EqualUnits>k/uL</EqualUnits><EqualUnits>10^9/L</EqualUnits><ExcludingUnits>No Units</ExcludingUnits><ConvertingUnits><Units></Units><MultiplyingFactor></MultiplyingFactor></ConvertingUnits></UnitValues><Analysis><Enums /><Counts /><New /></Analysis></ValueMetadata>"|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31756-7\LP30786-5\LP48336-9\"|""|"Labs \ LOINC \ Hematology/Coagulation \ Hematology \ Basophils \ "|"@"|2015/05/27 05:32:53 PM|2015/05/27 05:35:29 PM|2015/05/27 05:35:29 PM|"SHRINE"|||"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31756-7\LP30786-5\"|"LP48336-9"||"LP48336-9"
5|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31756-7\LP30786-5\LP48337-7\"|"Eosinophils"|"N"|"FAE"|128|"LOINC:LP48337-7"|"<?xml version=""1.0""?><ValueMetadata><Version>3.02</Version><CreationDateTime>04/15/2007 01:22:58</CreationDateTime><TestID>EO</TestID><TestName>Eosinophils - Manual</TestName><DataType>PosInteger</DataType><CodeType>GRP</CodeType><Loinc>714-6</Loinc><Flagstouse>HL</Flagstouse><Oktousevalues></Oktousevalues><MaxStringLength></MaxStringLength><LowofLowValue></LowofLowValue><HighofLowValue></HighofLowValue><LowofHighValue></LowofHighValue><HighofHighValue></HighofHighValue><LowofToxicValue></LowofToxicValue><HighofToxicValue></HighofToxicValue><EnumValues><Val description="""">.5%</Val><Val description="""">1%</Val><Val description="""">10%</Val><Val description="""">11%</Val><Val description="""">12%</Val><Val description="""">13%</Val><Val description="""">14%</Val><Val description="""">15%</Val><Val description="""">16%</Val><Val description="""">17%</Val><Val description="""">18%</Val><Val description="""">2%</Val><Val description="""">20%</Val><Val description="""">3%</Val><Val description="""">4%</Val><Val description="""">5%</Val><Val description="""">6%</Val><Val description="""">7%</Val><Val description="""">8%</Val><Val description="""">9%</Val></EnumValues><CommentsDeterminingExclusion><Com></Com></CommentsDeterminingExclusion><UnitValues><NormalUnits>%</NormalUnits><EqualUnits></EqualUnits><ExcludingUnits>No Units</ExcludingUnits><ConvertingUnits><Units></Units><MultiplyingFactor></MultiplyingFactor></ConvertingUnits></UnitValues><Analysis><Enums /><Counts /><New /></Analysis></ValueMetadata>"|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31756-7\LP30786-5\LP48337-7\"|""|"Labs \ LOINC \ Hematology/Coagulation \ Hematology \ Eosinophils \ "|"@"|2015/05/27 05:32:53 PM|2015/05/27 05:35:29 PM|2015/05/27 05:35:29 PM|"SHRINE"|||"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31756-7\LP30786-5\"|"LP48337-7"||"LP48337-7"
5|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31756-7\LP30786-5\LP48347-6\"|"Lymphocytes"|"N"|"FAE"|128|"LOINC:LP48347-6"|"<?xml version=""1.0""?><ValueMetadata><Version>3.02</Version><CreationDateTime>04/15/2007 01:22:17</CreationDateTime><TestID>ALYMP</TestID><TestName>Abs Lymphs</TestName><DataType>PosInteger</DataType><CodeType>GRP</CodeType><Loinc>26474-7</Loinc><Flagstouse>HL</Flagstouse><Oktousevalues>The units in this set of tests are not equivalent, therefore numeric comparisons between the tests are not possible.</Oktousevalues><MaxStringLength></MaxStringLength><LowofLowValue></LowofLowValue><HighofLowValue></HighofLowValue><LowofHighValue></LowofHighValue><HighofHighValue></HighofHighValue><LowofToxicValue></LowofToxicValue><HighofToxicValue></HighofToxicValue><EnumValues></EnumValues><CommentsDeterminingExclusion><Com></Com></CommentsDeterminingExclusion><UnitValues><NormalUnits>k/mm3</NormalUnits><EqualUnits>k/cumm</EqualUnits><EqualUnits>k/uL</EqualUnits><EqualUnits>10^9/L</EqualUnits><ExcludingUnits>No Units</ExcludingUnits><ConvertingUnits><Units></Units><MultiplyingFactor></MultiplyingFactor></ConvertingUnits></UnitValues><Analysis><Enums /><Counts /><New /></Analysis></ValueMetadata>"|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31756-7\LP30786-5\LP48347-6\"|""|"Labs \ LOINC \ Hematology/Coagulation \ Hematology \ Lymphocytes \ "|"@"|2015/05/27 05:32:53 PM|2015/05/27 05:35:29 PM|2015/05/27 05:35:29 PM|"SHRINE"|||"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31756-7\LP30786-5\"|"LP48347-6"||"LP48347-6"
5|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31756-7\LP30786-5\LP48349-2\"|"Monocytes"|"N"|"FAE"|128|"LOINC:LP48349-2"|"<?xml version=""1.0""?><ValueMetadata><Version>3.02</Version><CreationDateTime>11/18/2005 14:56:40</CreationDateTime><TestID>MON</TestID><TestName>Monocytes</TestName><DataType>PosInteger</DataType><CodeType>GRP</CodeType><Loinc>26485-3</Loinc><Flagstouse>HL</Flagstouse><Oktousevalues>Y</Oktousevalues><MaxStringLength></MaxStringLength><LowofLowValue>0</LowofLowValue><HighofLowValue>4.0</HighofLowValue><LowofHighValue>7.0</LowofHighValue><HighofHighValue>15</HighofHighValue><LowofToxicValue></LowofToxicValue><HighofToxicValue></HighofToxicValue><EnumValues></EnumValues><CommentsDeterminingExclusion><Com></Com></CommentsDeterminingExclusion><UnitValues><NormalUnits>%</NormalUnits><EqualUnits></EqualUnits><ExcludingUnits>No Units</ExcludingUnits><ConvertingUnits><Units></Units><MultiplyingFactor></MultiplyingFactor></ConvertingUnits></UnitValues><Analysis><Enums /><Counts /><New /></Analysis></ValueMetadata>"|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31756-7\LP30786-5\LP48349-2\"|""|"Labs \ LOINC \ Hematology/Coagulation \ Hematology \ Monocytes \ "|"@"|2015/05/27 05:32:53 PM|2015/05/27 05:35:29 PM|2015/05/27 05:35:29 PM|"SHRINE"|||"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31756-7\LP30786-5\"|"LP48349-2"||"LP48349-2"
3|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31755-9\"|"Microbiology"|"N"|"FAE"|0|"LOINC:LP31755-9"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31755-9\"|""|"Labs \ LOINC \ Microbiology \ "|"@"|2015/05/27 05:32:53 PM|2015/05/27 05:35:29 PM|2015/05/27 05:35:29 PM|"SHRINE"|||"\PCORI\LAB_RESULT_CM\LAB_NAME\"|"LP31755-9"||"LP31755-9"
4|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31755-9\LP39544-9\"|"Reagin Ab"|"N"|"FAE"|0|"LOINC:LP39544-9"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31755-9\LP39544-9\"|""|"Labs \ LOINC \ Microbiology \ Reagin Ab \ "|"@"|2015/05/27 05:32:53 PM|2015/05/27 05:35:29 PM|2015/05/27 05:35:29 PM|"SHRINE"|||"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31755-9\"|"LP39544-9"||"LP39544-9"
5|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31755-9\LP39544-9\LP41330-9\"|"Reagin Ab in serum"|"N"|"FAE"|0|"LOINC:LP41330-9"|"<?xml version=""1.0""?><ValueMetadata><Version>3.02</Version><CreationDateTime>12/11/2014 01:22:57</CreationDateTime><TestID>REAGAb</TestID><TestName>Reagin Ab</TestName><DataType>Enum</DataType><CodeType>GRP</CodeType><Loinc>22461-8</Loinc><Flagstouse></Flagstouse><Oktousevalues>N</Oktousevalues><MaxStringLength></MaxStringLength><LowofLowValue></LowofLowValue><HighofLowValue></HighofLowValue><LowofHighValue></LowofHighValue><HighofHighValue></HighofHighValue><LowofToxicValue></LowofToxicValue><HighofToxicValue></HighofToxicValue><EnumValues><Val description="""">PRESENT</Val><Val description="""">ABSENT</Val><Val description="""">INDETERMINATE</Val></EnumValues><CommentsDeterminingExclusion><Com></Com></CommentsDeterminingExclusion><UnitValues><NormalUnits></NormalUnits><EqualUnits></EqualUnits><ExcludingUnits></ExcludingUnits><ConvertingUnits><Units></Units><MultiplyingFactor></MultiplyingFactor></ConvertingUnits></UnitValues><Analysis><Enums /><Counts /><New /></Analysis></ValueMetadata>"|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31755-9\LP39544-9\LP41330-9\"|""|"Labs \ LOINC \ Microbiology \ Reagin Ab \ Reagin Ab in serum \ "|"@"|2015/05/27 05:32:53 PM|2015/05/27 05:35:29 PM|2015/05/27 05:35:29 PM|"SHRINE"|||"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31755-9\LP39544-9\"|"LP41330-9"||"LP41330-9"
5|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31755-9\LP39544-9\LP47110-9\"|"Reagin Ab in CSF"|"N"|"FAE"|0|"LOINC:LP47110-9"|"<?xml version=""1.0""?><ValueMetadata><Version>3.02</Version><CreationDateTime>12/11/2014 01:22:57</CreationDateTime><TestID>REAGAbCSFACnc</TestID><TestName>Reagin Ab CSF ACnc</TestName><DataType>PosFloat</DataType><CodeType>GRP</CodeType><Loinc>22460-0</Loinc><Flagstouse></Flagstouse><Oktousevalues>Y</Oktousevalues><MaxStringLength></MaxStringLength><LowofLowValue></LowofLowValue><HighofLowValue></HighofLowValue><LowofHighValue></LowofHighValue><HighofHighValue></HighofHighValue><LowofToxicValue></LowofToxicValue><HighofToxicValue></HighofToxicValue><EnumValues></EnumValues><CommentsDeterminingExclusion><Com></Com></CommentsDeterminingExclusion><UnitValues><NormalUnits>U/L</NormalUnits><EqualUnits>units/L</EqualUnits><EqualUnits>IU/L</EqualUnits><ExcludingUnits>No Units</ExcludingUnits><ConvertingUnits><Units>u/dL</Units><MultiplyingFactor>0.1</MultiplyingFactor></ConvertingUnits></UnitValues><Analysis><Enums /><Counts /><New /></Analysis></ValueMetadata>"|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31755-9\LP39544-9\LP47110-9\"|""|"Labs \ LOINC \ Microbiology \ Reagin Ab \ Reagin Ab in CSF \ "|"@"|2015/05/27 05:32:53 PM|2015/05/27 05:35:29 PM|2015/05/27 05:35:29 PM|"SHRINE"|||"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31755-9\LP39544-9\"|"LP47110-9"||"LP47110-9"
4|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31755-9\LP18171-6\"|"Tuberculosis Interferon"|"N"|"FAE"|0|"LOINC:LP18171-6"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31755-9\LP18171-6\"|""|"Labs \ LOINC \ Microbiology \ Tuberculosis Interferon \ "|"@"|2015/05/27 05:32:53 PM|2015/05/27 05:35:29 PM|2015/05/27 05:35:29 PM|"SHRINE"|||"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31755-9\"|"LP18171-6"||"LP18171-6"
5|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31755-9\LP18171-6\LP149695-1\"|"Mycobacterium tuberculosis stimulated gamma interferon"|"N"|"FAE"|0|"LOINC:LP149695-1"|"<?xml version=""1.0""?><ValueMetadata><Version>3.02</Version><CreationDateTime>12/11/2014 01:22:57</CreationDateTime><TestID>MTBIGNFP</TestID><TestName>MTB IGNF Presence</TestName><DataType>Enum</DataType><CodeType>GRP</CodeType><Loinc>71773-6</Loinc><Flagstouse></Flagstouse><Oktousevalues>N</Oktousevalues><MaxStringLength></MaxStringLength><LowofLowValue></LowofLowValue><HighofLowValue></HighofLowValue><LowofHighValue></LowofHighValue><HighofHighValue></HighofHighValue><LowofToxicValue></LowofToxicValue><HighofToxicValue></HighofToxicValue><EnumValues><Val description="""">PRESENT</Val><Val description="""">ABSENT</Val><Val description="""">INDETERMINATE</Val></EnumValues><CommentsDeterminingExclusion><Com></Com></CommentsDeterminingExclusion><UnitValues><NormalUnits></NormalUnits><EqualUnits></EqualUnits><ExcludingUnits></ExcludingUnits><ConvertingUnits><Units></Units><MultiplyingFactor></MultiplyingFactor></ConvertingUnits></UnitValues><Analysis><Enums /><Counts /><New /></Analysis></ValueMetadata>"|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31755-9\LP18171-6\LP149695-1\"|""|"Labs \ LOINC \ Microbiology \ Tuberculosis Interferon \ Mycobacterium tuberculosis stimulated gamma interferon \ "|"@"|2015/05/27 05:32:53 PM|2015/05/27 05:35:29 PM|2015/05/27 05:35:29 PM|"SHRINE"|||"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31755-9\LP18171-6\"|"LP149695-1"||"LP149695-1"
5|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31755-9\LP18171-6\LP71013-4\"|"Mycobacterium tuberculosis Mitogen stimulated gamma interferon"|"N"|"FAE"|0|"LOINC:LP71013-4"|"<?xml version=""1.0""?><ValueMetadata><Version>3.02</Version><CreationDateTime>12/11/2014 01:22:57</CreationDateTime><TestID>MTBMITUVol</TestID><TestName>MTB Mit UVol</TestName><DataType>PosFloat</DataType><CodeType>GRP</CodeType><Loinc>39017-9</Loinc><Flagstouse></Flagstouse><Oktousevalues>Y</Oktousevalues><MaxStringLength></MaxStringLength><LowofLowValue></LowofLowValue><HighofLowValue></HighofLowValue><LowofHighValue></LowofHighValue><HighofHighValue></HighofHighValue><LowofToxicValue></LowofToxicValue><HighofToxicValue></HighofToxicValue><EnumValues></EnumValues><CommentsDeterminingExclusion><Com></Com></CommentsDeterminingExclusion><UnitValues><NormalUnits>IU/mL</NormalUnits><EqualUnits>U/mL</EqualUnits><EqualUnits>units/mL</EqualUnits><ExcludingUnits>No Units</ExcludingUnits><ConvertingUnits><Units></Units><MultiplyingFactor></MultiplyingFactor></ConvertingUnits></UnitValues><Analysis><Enums /><Counts /><New /></Analysis></ValueMetadata>"|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31755-9\LP18171-6\LP71013-4\"|""|"Labs \ LOINC \ Microbiology \ Tuberculosis Interferon \ Mycobacterium tuberculosis Mitogen stimulated gamma interferon \ "|"@"|2015/05/27 05:32:53 PM|2015/05/27 05:35:29 PM|2015/05/27 05:35:29 PM|"SHRINE"|||"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31755-9\LP18171-6\"|"LP71013-4"||"LP71013-4"
3|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP14855-8\"|"Virus"|"N"|"FAE"|0|"LOINC:LP14855-8"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP14855-8\"|""|"Labs \ LOINC \ Virus \ "|"@"|2015/05/27 05:32:53 PM|2015/05/27 05:35:29 PM|2015/05/27 05:35:29 PM|"SHRINE"|||"\PCORI\LAB_RESULT_CM\LAB_NAME\"|"LP14855-8"||"LP14855-8"
4|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP14855-8\LP14306-2\"|"Hepatitis B virus"|"N"|"FAE"|0|"LOINC:LP14306-2"|""|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP14855-8\LP14306-2\"|""|"Labs \ LOINC \ Virus \ Hepatitis B virus \ "|"@"|2015/05/27 05:32:53 PM|2015/05/27 05:35:29 PM|2015/05/27 05:35:29 PM|"SHRINE"|||"\PCORI\LAB_RESULT_CM\LAB_NAME\LP14855-8\"|"LP14306-2"||"LP14306-2"
5|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP14855-8\LP14306-2\LP41149-3\"|"Hepatitis B virus surface Ab"|"N"|"FAE"|0|"LOINC:LP41149-3"|"<?xml version=""1.0""?><ValueMetadata><Version>3.02</Version><CreationDateTime>12/11/2014 01:22:57</CreationDateTime><TestID>HepBSAbUS</TestID><TestName>HepB Surface Ab Unspecified</TestName><DataType>Enum</DataType><CodeType>GRP</CodeType><Loinc>22322-2</Loinc><Flagstouse></Flagstouse><Oktousevalues>N</Oktousevalues><MaxStringLength></MaxStringLength><LowofLowValue></LowofLowValue><HighofLowValue></HighofLowValue><LowofHighValue></LowofHighValue><HighofHighValue></HighofHighValue><LowofToxicValue></LowofToxicValue><HighofToxicValue></HighofToxicValue><EnumValues><Val description="""">PRESENT</Val><Val description="""">ABSENT</Val><Val description="""">INDETERMINATE</Val></EnumValues><CommentsDeterminingExclusion><Com></Com></CommentsDeterminingExclusion><UnitValues><NormalUnits></NormalUnits><EqualUnits></EqualUnits><ExcludingUnits></ExcludingUnits><ConvertingUnits><Units></Units><MultiplyingFactor></MultiplyingFactor></ConvertingUnits></UnitValues><Analysis><Enums /><Counts /><New /></Analysis></ValueMetadata>"|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP14855-8\LP14306-2\LP41149-3\"|""|"Labs \ LOINC \ Virus \ Hepatitis B virus \ Hepatitis B virus surface Ab \ "|"@"|2015/05/27 05:32:53 PM|2015/05/27 05:35:29 PM|2015/05/27 05:35:29 PM|"SHRINE"|||"\PCORI\LAB_RESULT_CM\LAB_NAME\LP14855-8\LP14306-2\"|"LP41149-3"||"LP41149-3"
5|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP14855-8\LP14306-2\LP54058-0\"|"Hepatitis B virus surface Ag"|"N"|"FAE"|0|"LOINC:LP54058-0"|"<?xml version=""1.0""?><ValueMetadata><Version>3.02</Version><CreationDateTime>12/11/2014 01:22:57</CreationDateTime><TestID>HepBSAgN</TestID><TestName>HepB Surface Ag Neutralization</TestName><DataType>Enum</DataType><CodeType>GRP</CodeType><Loinc>7905-3</Loinc><Flagstouse></Flagstouse><Oktousevalues>N</Oktousevalues><MaxStringLength></MaxStringLength><LowofLowValue></LowofLowValue><HighofLowValue></HighofLowValue><LowofHighValue></LowofHighValue><HighofHighValue></HighofHighValue><LowofToxicValue></LowofToxicValue><HighofToxicValue></HighofToxicValue><EnumValues><Val description="""">PRESENT</Val><Val description="""">ABSENT</Val><Val description="""">INDETERMINATE</Val></EnumValues><CommentsDeterminingExclusion><Com></Com></CommentsDeterminingExclusion><UnitValues><NormalUnits></NormalUnits><EqualUnits></EqualUnits><ExcludingUnits></ExcludingUnits><ConvertingUnits><Units></Units><MultiplyingFactor></MultiplyingFactor></ConvertingUnits></UnitValues><Analysis><Enums /><Counts /><New /></Analysis></ValueMetadata>"|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP14855-8\LP14306-2\LP54058-0\"|""|"Labs \ LOINC \ Virus \ Hepatitis B virus \ Hepatitis B virus surface Ag \ "|"@"|2015/05/27 05:32:53 PM|2015/05/27 05:35:29 PM|2015/05/27 05:35:29 PM|"SHRINE"|||"\PCORI\LAB_RESULT_CM\LAB_NAME\LP14855-8\LP14306-2\"|"LP54058-0"||"LP54058-0"
5|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP14855-8\LP14306-2\LP66853-0\"|"Hepatitis B virus core"|"N"|"FAE"|0|"LOINC:LP66853-0"|"<?xml version=""1.0""?><ValueMetadata><Version>3.02</Version><CreationDateTime>12/11/2014 01:22:57</CreationDateTime><TestID>HepBCorUS</TestID><TestName>Hep B Core Unspecified</TestName><DataType>Enum</DataType><CodeType>GRP</CodeType><Loinc>51914-0</Loinc><Flagstouse></Flagstouse><Oktousevalues>N</Oktousevalues><MaxStringLength></MaxStringLength><LowofLowValue></LowofLowValue><HighofLowValue></HighofLowValue><LowofHighValue></LowofHighValue><HighofHighValue></HighofHighValue><LowofToxicValue></LowofToxicValue><HighofToxicValue></HighofToxicValue><EnumValues><Val description="""">PRESENT</Val><Val description="""">ABSENT</Val></EnumValues><CommentsDeterminingExclusion><Com></Com></CommentsDeterminingExclusion><UnitValues><NormalUnits></NormalUnits><EqualUnits></EqualUnits><ExcludingUnits></ExcludingUnits><ConvertingUnits><Units></Units><MultiplyingFactor></MultiplyingFactor></ConvertingUnits></UnitValues><Analysis><Enums /><Counts /><New /></Analysis></ValueMetadata>"|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP14855-8\LP14306-2\LP66853-0\"|""|"Labs \ LOINC \ Virus \ Hepatitis B virus \ Hepatitis B virus core \ "|"@"|2015/05/27 05:32:53 PM|2015/05/27 05:35:29 PM|2015/05/27 05:35:29 PM|"SHRINE"|||"\PCORI\LAB_RESULT_CM\LAB_NAME\LP14855-8\LP14306-2\"|"LP66853-0"||"LP66853-0"
6|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP31392-1\LP43656-5\14805-6\"|"LDH in Serum or Plasma by Pyruvate to lactate reaction"|"N"|"LAE"|0|"LOINC:14805-6"|"<?xml version=""1.0""?><ValueMetadata><Version>3.02</Version><CreationDateTime>04/15/2007 01:22:51</CreationDateTime><TestID>LDHPLR</TestID><TestName>LDH PLR</TestName><DataType>PosInteger</DataType><CodeType>GRP</CodeType><Loinc>14805-6</Loinc><Flagstouse></Flagstouse><Oktousevalues></Oktousevalues><MaxStringLength></MaxStringLength><LowofLowValue></LowofLowValue><HighofLowValue></HighofLowValue><LowofHighValue></LowofHighValue><HighofHighValue></HighofHighValue><LowofToxicValue></LowofToxicValue><HighofToxicValue></HighofToxicValue><EnumValues></EnumValues><CommentsDeterminingExclusion><Com></Com></CommentsDeterminingExclusion><UnitValues><NormalUnits>U/L</NormalUnits><EqualUnits>units/L</EqualUnits><EqualUnits>IU/L</EqualUnits><ExcludingUnits>No Units</ExcludingUnits><ConvertingUnits><Units>u/dL</Units><MultiplyingFactor>0.1</MultiplyingFactor></ConvertingUnits></UnitValues><Analysis><Enums /><Counts /><New /></Analysis></ValueMetadata>"|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"LIKE"|"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP31392-1\LP43656-5\14805-6\"|""|"Labs \ LOINC \ Chemistry \ Enzymes \ LDH \ LDH in Serum or Plasma by Pyruvate to lactate reaction \ "|"@"|2015/05/27 05:32:53 PM|2015/05/27 05:35:29 PM|2015/05/27 05:35:29 PM|"SHRINE"|||"\PCORI\LAB_RESULT_CM\LAB_NAME\LP31388-9\LP31392-1\LP43656-5\"|"14805-6"||"14805-6"
